Tên	Diện tích	Mặt tiền	Mức giá	Hướng nhà	Số phòng ngủ	Số toilet	Nội thất	Pháp lý	lat	lon	Địa chỉ	Quận	Thành phố
HIẾM THÁI HÀ_GARA Ô TÔ 7 CHỖ_45M2 * 4T_NGÕ THÔNG_SÁT MẶT PHỐ_Ở NGAY	45 m²		9,8 tỷ		3 phòng	3 phòng	Nội thất đầy đủ	Đã có sổ	21.014538	105.819435	Thái Hà, Phường Trung Liệt, Quận Đống Đa, Hà Nội	Đống Đa	Hà Nội
BÁN NHÀ XÃ ĐÀN 5 TẦNG, LÔ GÓC 2 MẶT THOÁNG, MẶT TIỀN RỘNG, GIÁ 7.5 TỶ	5 m²		7,5 tỷ		4 phòng				21.015865	105.83243	Phố Xã Đàn, Phường Nam Đồng, Quận Đống Đa, Hà Nội	Đống Đa	Hà Nội
Bán nhà ĐỊNH CÔNG HẠ, NGÕ ÔTÔ TRÁNH,DIỆN TÍCH 32M,Giá 5 Tỷ	32 m²		5 tỷ		4 phòng	5 phòng			20.983137	105.83196	định công, Phường Định Công, Quận Hoàng Mai, Hà Nội	Hoàng Mai	Hà Nội
💥💥CHỦ NHÀ CỰC MÓT BÁN. BÁN NHÀ TRẦN QUỐC HOÀN 46m2 x 5 TẦNG. CỰC HOT S	46 m²		10 tỷ		4 phòng				21.033953	105.785	Trần Quốc Hoàn, Phường Dịch Vọng Hậu, Quận Cầu Giấy, Hà Nội	Cầu Giấy	Hà Nội
Có 102! Nhà Xã Đàn, gần phố, nội thất vip, 3 thoáng, ở ngay, 43m*5T	43 m²	5 m	4,65 tỷ		4 phòng	4 phòng		Đã có sổ	21.01622	105.83274	Xã Đàn, Phường Nam Đồng, Quận Đống Đa, Hà Nội	Đống Đa	Hà Nội
Bán nhà 6 tầng, cực đẹp, ngõ 188 Vương Thừa Vũ. Giá 5 tỉ	32 m²		5 tỷ	Bắc	5 phòng	5 phòng		Đã có sổ	20.99715	105.82169	Vương Thừa Vũ, Phường Khương Trung, Quận Thanh Xuân, Hà Nội	Thanh Xuân	Hà Nội
Nhà 5 tầng ngõ 2 cầu bươu thanh trì giảm cực sốc	30 m²		3,2 tỷ		4 phòng				20.933203	105.80848	Ngõ 2 Cầu Bươu Thanh Trì Hà Nôi, Xã Tả Thanh Oai, Huyện Thanh Trì, Hà Nội	Thanh Trì	Hà Nội
79m2 trục chính Phú Thọ-Đông Xuân-Sóc sơn CHỉ nhỉnh 1 tỷ	79 m²	4 m	1,382 tỷ					Đã có sổ	21.217382	105.867195	đường 16, Xã Đông Xuân, Huyện Sóc Sơn, Hà Nội	Sóc Sơn	Hà Nội
NHÀ MỚI TINH PHỐ KIM MÃ _ 4.29 TỶ _ 34M2_ 5T _ 40M RA PHỐ_ NGÕ BA GÁC	34 m²		4,29 tỷ		3 phòng	3 phòng	Nội thất cao cấp	Đã có sổ	21.031162	105.81941	Phố Kim Mã, Phường Kim Mã, Quận Ba Đình, Hà Nội	Ba Đình	Hà Nội
50m2 Mặt Phố , tấp nấp nhất khu vực, kinh doanh đỉnh cao	50 m²		8,2 tỷ				Nhà trống	Đã có sổ	20.9902	105.880615	Ngõ 200 Vĩnh Hưng, Phường Vĩnh Hưng, Quận Hoàng Mai, Hà Nội	Hoàng Mai	Hà Nội
BÁN CHUNG CƯ E1 NGÃ TƯ SỞ_THƯỢNG ĐÌNH_THANH XUÂN_FULL NỘI THẤT	58 m²		700 triệu		2 phòng	2 phòng	Nội thất đầy đủ	Đã có sổ	21.00205	105.81887	Cầu Vượt Ngã Tư Sở, Phường Thượng Đình, Quận Thanh Xuân, Hà Nội	Thanh Xuân	Hà Nội
75M ĐẤT ĐẤU GIÁ LAI XÁ- GẦN ĐẠI HỌC THÀNH ĐÔ	75 m²		5,7 tỷ					Đã có sổ	21.046959	105.70871	Đường Quốc Lộ 32, Xã Kim Chung, Huyện Hoài Đức, Hà Nội	Hoài Đức	Hà Nội
Bán căn hộ Phố Trần Cung 55m 2N1WC giá chỉ có 1,25 tỷ đẹp full đồ.	55 m²		1,25 tỷ		2 phòng	1 phòng	Nội thất đầy đủ	Đã có sổ	21.045883	105.79119	Phố Trần Cung, Phường Nghĩa Tân, Quận Cầu Giấy, Hà Nội	Cầu Giấy	Hà Nội
Chính Chủ Cần Bán Gấp CC Hà Đông 4pn, 143m, 3,3xx tỷ 3 mặt view	143 m²		3,3 tỷ		4 phòng	3 phòng		Đang chờ sổ	20.98725	105.78101	Số 1, Thanh Bình, Phường Yết Kiêu, Quận Hà Đông, Hà Nội	Hà Đông	Hà Nội
THƯỢNG ĐÌNH 50m2 lô góc mặt ngõ thông , 10m ra mặt phố 3 tỷ 95 HIẾM	50 m²		3,95 tỷ		2 phòng	2 phòng		Đã có sổ	20.988735	105.818756	Thượng Đình, Phường Khương Đình, Quận Thanh Xuân, Hà Nội	Thanh Xuân	Hà Nội
Giá Sốc Căn 2PN/2WC VIEW ĐẸP THÔNG THOÁNG GIÁ CHỈ 1 TỶ800TR TẠI VHOCP	67 m²		1,8 tỷ		2 phòng	2 phòng	Nhà trống	Đã có sổ	21.02097	105.93817	Yên Viên, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội	Gia Lâm	Hà Nội
Bán nhà riêng Phương Canh xây 5 Tầng, 2 mặt thoáng, ngõ rộng	33 m²		2,85 tỷ		4 phòng	4 phòng	Nội thất đầy đủ	Đã có sổ	21.034296	105.74465	Đường Phương Canh, Phường Phương Canh, Quận Nam Từ Liêm, Hà Nội	Nam Từ Liêm	Hà Nội
Cắt lỗ 300tr bán gấp căn hộ 2n2vs 68m2 tặng Full nội thất giá 1900tr	68 m²		1,9 tỷ		2 phòng	2 phòng	Nội thất đầy đủ	Đã có sổ	20.977995	105.94752	Đường cao tốc Hà Nội – Hải Phòng, Xã Kiêu Kỵ, Huyện Gia Lâm, Hà Nội	Gia Lâm	Hà Nội
Nhà riêng ngõ VIP 282 Kim Giang, 42m, 6T, oto, kinh doanh, thông tầng.	42 m²		6,35 tỷ		4 phòng		Nội thất đầy đủ	Đã có sổ	20.975101	105.82201	Kim Giang, Phường Đại Kim, Quận Hoàng Mai, Hà Nội	Hoàng Mai	Hà Nội
Bán gấp nhà riêng phố Văn Cao Ba Đình 60m mt 5m giá nhỉnh 15 tỷ oto	60 m²		15 tỷ		4 phòng	4 phòng		Đã có sổ	21.039526	105.815834	Đường Văn Cao, Phường Liễu Giai, Quận Ba Đình, Hà Nội	Ba Đình	Hà Nội
Dân Xây, Mới, Ngõ Thông, Rộng, Gần phố Nguyễn Đức Cảnh 51m2x5T, 5.5 tỷ	51 m²		5,5 tỷ		4 phòng		Nội thất đầy đủ	Đã có sổ	20.98732	105.85018	Nguyễn Đức Cảnh, Phường Tương Mai, Quận Hoàng Mai, Hà Nội	Hoàng Mai	Hà Nội
NGUYỄN KHOÁI MẶT NGÕ CHỢ KINH DOANH SẦM UẤT 47m*6TẦNG*5,65TỶ	47 m²		5,65 tỷ	Tây Bắc	3 phòng	5 phòng		Đã có sổ	20.994942	105.890686	Nguyễn Khoái, Phường Thanh Trì, Quận Hoàng Mai, Hà Nội	Hoàng Mai	Hà Nội
Cần tiền e bán NHANH căn 1n+1 47m2 giá chỉ 1,3 tỷ tại Vin OCean Park	47 m²		1,3 tỷ		1 phòng	1 phòng		Đã có sổ	21.02097	105.93817	Yên Viên, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội	Gia Lâm	Hà Nội
BÁN NHÀ 5 TẦNG 32M2 GIÁ 1,95 TỶ CUỐI TỐ HỮU KÉO DÀI Ở YÊN NGHĨA- HĐ	32 m²		1,95 tỷ	Tây Nam	3 phòng	4 phòng		Đã có sổ	20.949478	105.72785	Đường Hòa Bình, Phường Yên Nghĩa, Quận Hà Đông, Hà Nội	Hà Đông	Hà Nội
CHỦ NHÀ NHỜ BÁN GẤP NHÀ RIÊNG CHÍNH CHỦ TẠI NGÕ 137 ĐẠI MỖ	45 m²	3 m	5,5 tỷ		4 phòng	2 phòng		Đã có sổ	21.00805	105.75376	đại mỗ, Phường Đại Mỗ, Quận Nam Từ Liêm, Hà Nội	Nam Từ Liêm	Hà Nội
Tìm người mua thực, miễn tg, môi giới.!	30 m²		5,6 tỷ		3 phòng	4 phòng	Nội thất đầy đủ	Đã có sổ	21.003061	105.82059	Trường Chinh, Phường Ngã Tư Sở, Quận Đống Đa, Hà Nội	Đống Đa	Hà Nội
BÁN NHÀ NGÕ OTO THẠCH BÀN- LONG BIÊN DT:42 M2 GIÁ:3TY 100TR SHR	42 m²		3,1 tỷ		3 phòng	2 phòng	Nội thất đầy đủ	Đã có sổ	21.032219	105.90893	Đường Nguyễn Văn Linh, Phường Thạch Bàn, Quận Long Biên, Hà Nội	Long Biên	Hà Nội
💥💥HÀNG XÓM GAMUDA - MẶT PHỐ - Ô TÔ TRÁNH - KINH DOANH - 100tr/m2	42 m²		4,5 tỷ	Đông Bắc	5 phòng	4 phòng		Đã có sổ	20.961853	105.87307	Khuyến Lương, Phường Yên Sở, Quận Hoàng Mai, Hà Nội	Hoàng Mai	Hà Nội
GIA ĐÌNH CẦN BÁN MẢNH ĐẤT CỔ NHUẾ 40M LÔ GÓC, GẦN Ô TÔ 2.85 TỶ	40 m²		2,85 tỷ					Đã có sổ	21.071247	105.77715	Cổ Nhuế, Phường Cổ Nhuế 2, Quận Bắc Từ Liêm, Hà Nội	Bắc Từ Liêm	Hà Nội
Quá Hiếm_Đào Tấn_Ngõ to Thông_Ô tô_Sát Phố_Nhà Đẹp_Ở Sướng_Dân Trí Cao	41 m²		4,5 tỷ		4 phòng				21.032362	105.80956	Phố Đào Tấn, Phường Cống Vị, Quận Ba Đình, Hà Nội	Ba Đình	Hà Nội
Bán nhà ngõ Láng Trung ngay gần đường Nguyễn Chí Thanh, 40m2 giá 10 tỷ	40 m²	3.5 m	10 tỷ		4 phòng		Nội thất đầy đủ	Đã có sổ	21.01425	105.80788	Ngõ Láng Trung, Phường Láng Hạ, Quận Đống Đa, Hà Nội	Đống Đa	Hà Nội
Cần bán 105m2, đất thổ cư, chính chủ, ở Đông Anh	105 m²		3,8 tỷ					Đã có sổ	21.161114	105.84958	Số nhà 10, Đê Tả Hồng, Thị trấn Đông Anh, Huyện Đông Anh, Hà Nội	Đông Anh	Hà Nội
Hoàng Quốc Việt, ngõ nông rộng thoáng, ở luôn, an sinh cực đỉnh 30m*5T	30 m²		3,8 tỷ		3 phòng		Nội thất đầy đủ	Đã có sổ	21.046526	105.79566	Hoàng Quốc Việt, Phường Nghĩa Đô, Quận Cầu Giấy, Hà Nội	Cầu Giấy	Hà Nội
EM CẦN BÁN CĂN 2PN +1/2WC GÓC FULL ĐỒ GIÁ 1TỶ 950TRIỆU.TẠI VINHOME OCP	70 m²		1,95 tỷ		2 phòng	2 phòng	Nhà trống	Đã có sổ	21.02097	105.93817	Yên Viên, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội	Gia Lâm	Hà Nội
Chỉ 7.x tr/m.Đất dịch vụ DI TRẠCH-HOÀI ĐỨC. phân lô,tô tránh,sầm uat.	40.3 m²		3 tỷ					Đã có sổ	21.052769	105.72656	Đường Di Trạch, Xã Di Trạch, Huyện Hoài Đức, Hà Nội	Hoài Đức	Hà Nội
Chủ đang cần bán mảnh đất 100m2 cống xanh xã cổ Đông	100 m²	5 m	2,1 tỷ	Đông Nam					21.133375	105.4361	O, 10, Xã Xuân Sơn, Thị xã Sơn Tây, Hà Nội	Sơn Tây	Hà Nội
10m ra phố. Bán CCMN phố Bùi Xương Trạch, 51m2, dòng tiền 60 tr/tháng	51 m²		8,4 tỷ		nhiều hơn 10 phòng		Nội thất cao cấp	Đã có sổ	20.988735	105.818756	Bùi Xương Trạch, Phường Khương Đình, Quận Thanh Xuân, Hà Nội	Thanh Xuân	Hà Nội
BÁN NHÀ GIA THỤY- HÀNG SIÊU HIẾM- NGÕ TRƯỚC NHÀ OTO TRÁNH- KHU VIP-	42 m²		7,3 tỷ		4 phòng				21.045698	105.884766	Minh Đạo, Phường Gia Thụy, Quận Long Biên, Hà Nội	Long Biên	Hà Nội
Thấp Nhất Yên Nghĩa chỉ 1.8 tỷ hơn tý có ngay nhà mới 36m2 Ô tô Sát	34 m²		1,83 tỷ		4 phòng	3 phòng	Nội thất đầy đủ	Đã có sổ	20.954058	105.74098	Yên Lộ, Phường Yên Nghĩa, Quận Hà Đông, Hà Nội	Hà Đông	Hà Nội
Bán Nhà 4 Tầng Xóm 3 Đông Dư, Đường Ô tô, Kinh Doanh - Chỉ 2.7 Tỷ	30 m²		2,7 tỷ	Nam	3 phòng	3 phòng		Đã có sổ	20.989388	105.91862	Đường Bát Khối, Xã Đông Dư, Huyện Gia Lâm, Hà Nội	Gia Lâm	Hà Nội
Trung Tâm Ba Đình, 35m2 5T Chỉ 4tỷ _ 30m Phố Ba Gác Đỗ, Mặt Tiền 4,5M	35 m²		4 tỷ		3 phòng	4 phòng	Nội thất cao cấp	Đã có sổ	21.035336	105.82389	Hoàng Hoa Thám, Phường Đội Cấn, Quận Ba Đình, Hà Nội	Ba Đình	Hà Nội
Bán tòa CHDV Vũ Trọng Phụng. 96m2 xây 7 tầng, doan thu 110tr/tháng	96 m²		17 tỷ		nhiều hơn 10 phòng		Nội thất đầy đủ	Đã có sổ	20.995922	105.80408	Phố Vũ Trọng Phụng, Phường Thanh Xuân Trung, Quận Thanh Xuân, Hà Nội	Thanh Xuân	Hà Nội
Bán nhà 38m2 1 tầng 1 tum xã Vĩnh Quỳnh huyện Thanh Trì	38 m²		2 tỷ	Đông	1 phòng	2 phòng		Đã có sổ	20.931538	105.826096	Thôn Ích Vịnh, Xã Vĩnh Quỳnh, Huyện Thanh Trì, Hà Nội	Thanh Trì	Hà Nội
GIẢM 400TR! CẦN BÁN GẤP NHÀ LÊ ĐỨC THỌ- SỔ CHUẨN 41.5M2- 5 TẦNG- Ô TÔ.	41.5 m²	4.8 m	5,6 tỷ		4 phòng		Nội thất đầy đủ	Đã có sổ	21.029205	105.76853	Lê Đức Thọ, Phường Mỹ Đình 1, Quận Nam Từ Liêm, Hà Nội	Nam Từ Liêm	Hà Nội
bán nhà 1 tâng giá 1050	60 m²	5.2 m	1,05 tỷ	Đông Nam				Đang chờ sổ	20.94267	105.75419	Ngõ 10 Quang Lãm, Phường Phú Lãm, Quận Hà Đông, Hà Nội	Hà Đông	Hà Nội
Cần bán Goldmarkcity 116m 3pn 2wc đầy dủ  giá 4,5 tỷ xách vali về ở	116 m²		4,5 tỷ		3 phòng	2 phòng			21.04444	105.75362	136, Hồ Tùng Mậu, Phường Phú Diễn, Quận Bắc Từ Liêm, Hà Nội	Bắc Từ Liêm	Hà Nội
Bán nhà Đội Cấn, nhà đẹp ở luôn, 30m ra phố, 45m2, nhỉnh 5 tỷ	45 m²		5,15 tỷ		4 phòng	5 phòng	Nội thất đầy đủ	Đã có sổ	21.036386	105.818535	Ngõ 285 Đội Cấn, Phường Liễu Giai, Quận Ba Đình, Hà Nội	Ba Đình	Hà Nội
NHÀ PHƯƠNG CANH –VỈA HÈ- Ô TÔ - KINH DOANH 80 m2, 5 tầng, mt 4,1 m.	80 m²	4.1 m	12,5 tỷ		8 phòng	6 phòng			21.02835	105.74444	32, Phường Phương Canh, Quận Nam Từ Liêm, Hà Nội	Nam Từ Liêm	Hà Nội
✅ CẦN TIỀN ĐẦU TƯ BÁN GẤP NHÀ - CỔ NHUẾ- NGÕ NÔNG- TẶNG NỘI THẤT.	30 m²		4,4 tỷ		3 phòng	4 phòng	Nội thất đầy đủ	Đã có sổ	21.066088	105.76397	Cổ Nhuế, Phường Cổ Nhuế 2, Quận Bắc Từ Liêm, Hà Nội	Bắc Từ Liêm	Hà Nội
BÁN 86M2 ĐẤT UY NỖ, Ô TÔ ĐỖ ,CHỈ 2,4 TỶ	86 m²		2,4 tỷ						21.143167	105.85545	uy nỗ, Xã Uy Nỗ, Huyện Đông Anh, Hà Nội	Đông Anh	Hà Nội
Cực rẻ! Nhà mặt phố Bà Triệu, ô tô tránh, 56m2 x 4 tầng, giá 6,75 tỷ	56 m²		6,75 tỷ		4 phòng		Nhà trống		20.966927	105.78259	bà triệu, Phường Nguyễn Trãi, Quận Hà Đông, Hà Nội	Hà Đông	Hà Nội
Bán gấp Biệt thự VIP 126m2 cạnh Biệt thự Vườn Cam, 8 phút tới Mỹ Đình	126 m²		16,9 tỷ		8 phòng				21.03524	105.7336	Xã Vân Canh, Hoài Đức, Hà Nội, Xã Vân Canh, Huyện Hoài Đức, Hà Nội	Hoài Đức	Hà Nội
Chính Chủ ! Mời mua 87m2 Đất Làng Nghề đường Trục Chính Ô Tô Tránh	87 m²		2,6 tỷ					Đã có sổ	21.148207	105.89362	Lỗ Khê, Xã Liên Hà, Huyện Đông Anh, Hà Nội	Đông Anh	Hà Nội
Bán Biệt Thự View Hồ Phố Ngọc Hà_Ba Đình 120m2 mt 7m	120 m²		41,5 tỷ		5 phòng	5 phòng	Nội thất cao cấp	Đã có sổ	21.036572	105.8311	Ngọc Hà, Phường Ngọc Hà, Quận Ba Đình, Hà Nội	Ba Đình	Hà Nội
BÁN GẤP NHÀ MẶT PHỐ GIÁP BÁT, 55M2 GIÁ 5.7 TỶ.	55 m²	4.3 m	5,7 tỷ		3 phòng	2 phòng		Đã có sổ	20.983612	105.84224	Giáp Bát, Phường Giáp Bát, Quận Hoàng Mai, Hà Nội	Hoàng Mai	Hà Nội
Cắt lỗ đất đấu giá TDP3 TT Quang Minh, Mê Linh, 40tr/m2	102.8 m²	5 m	4,11 tỷ	Bắc				Đã có sổ	21.19158	105.77326	Quang Minh, Thị trấn Quang Minh, Huyện Mê Linh, Hà Nội	Mê Linh	Hà Nội
Đường Rộng 10m, thông Thoáng, Do Thượng,Tiền Phong	72 m²	5 m	2,45 tỷ					Đã có sổ	21.147089	105.814354	Vân Trì, Xã Vân Nội, Huyện Đông Anh, Hà Nội	Đông Anh	Hà Nội
Bán Nhà Lạc Long Quân Lô Góc ÔTÔ Dừng Đỗ 52m, 5Tầng Giá12.5tỷ	52 m²		12,5 tỷ		4 phòng	4 phòng	Nội thất đầy đủ		21.057198	105.80515	Lạc Long Quân, Phường Xuân La, Quận Tây Hồ, Hà Nội	Tây Hồ	Hà Nội
6.5tỷ nhà Mễ Trì-50m2-5 tầng-9 phòng khép kín-cách đường oto 30m	50 m²		6,5 tỷ		9 phòng		Nội thất đầy đủ	Đã có sổ	21.01169	105.77662	Phố Đồng Me, Phường Mễ Trì, Quận Nam Từ Liêm, Hà Nội	Nam Từ Liêm	Hà Nội
Tôi cần bán LK phố MINH KHAI 63m2 THANG MÁY ôTô tránh vỉa hè 9.6 tỷ	63 m²		9,6 tỷ		6 phòng	5 phòng	Nội thất cao cấp	Đã có sổ	20.995117	105.85655	Phố Minh Khai, Phường Minh Khai, Quận Hai Bà Trưng, Hà Nội	Hai Bà Trưng	Hà Nội
CHÍNH CHỦ,NGỤY NHƯ KON TUM,THANH XUÂN, DT 58M×4.2M×4T, KD 17.XTỶ	58 m²		17 tỷ		4 phòng				21.004614	105.80408	Ngụy Như Kon Tum, Phường Nhân Chính, Quận Thanh Xuân, Hà Nội	Thanh Xuân	Hà Nội
Bán nhà Trung Phụng! 2 thoáng, gần phố, nhà mới, ở ngay, 39m2*5T	36 m²	4 m	4,2 tỷ		3 phòng	4 phòng		Đã có sổ	21.020054	105.82462	Trung Phụng, Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội	Đống Đa	Hà Nội
Nhà nhõ 37 Đại Đồng 36m2x5 tầng mới koong	36 m²		3,12 tỷ		3 phòng			Đã có sổ	20.997223	105.881165	Phố Đại Đồng, Phường Thanh Trì, Quận Hoàng Mai, Hà Nội	Hoàng Mai	Hà Nội
Bán nhà ngõ 156 Lê Trọng Tấn, 5 tầng giá nhỉnh 6 tỷ.	42 m²		6 tỷ		4 phòng			Đã có sổ	20.996315	105.8305	Lê Trọng Tấn, Phường Khương Mai, Quận Thanh Xuân, Hà Nội	Thanh Xuân	Hà Nội
Bán lại căn hộ 2PN KĐT Việt Hưng đã có sổ, 63m2 giá 2,2x tỷ	63 m²		2,19 tỷ	Đông Bắc	2 phòng	2 phòng			21.07658	105.90809	Lô CT-21B, Giang Biên, Phường Giang Biên, Quận Long Biên, Hà Nội	Long Biên	Hà Nội
CẦN BÁN CĂN 3PN 75M2 SAKURA VINHOMES SMART CITY 3,7 TỶ  RẺ NHẤT	75 m²		3,7 tỷ		3 phòng	2 phòng	Nội thất cao cấp		21.01006	105.7404	Đại Mỗ, Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội	Nam Từ Liêm	Hà Nội
Căn 2n1vs rẻ Vinhome Smart city, full đồ 2,4x tỷ bao phí	54 m²		2,45 tỷ		2 phòng	1 phòng		Đã có sổ	21.008852	105.74392	Vinhome Smart City Tây Mỗ, Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội	Nam Từ Liêm	Hà Nội
Cần bán nhà ngõ 100 Nguyễn Xiển 35m2, 4 tầng giá 5.5 tỷ	35 m²	3.2 m	5,5 tỷ		3 phòng	3 phòng		Đã có sổ	20.986671	105.80995	Nguyễn Xiển, Phường Hạ Đình, Quận Thanh Xuân, Hà Nội	Thanh Xuân	Hà Nội
BÁN NHÀ 100M2 MẶT NGÕ 154 NGỌC LÂM LONG BIÊN HÀ NỘI	100 m²		14 tỷ		6 phòng				21.044994	105.87106	0977255555, Ngõ 154, Phường Ngọc Lâm, Quận Long Biên, Hà Nội	Long Biên	Hà Nội
Bán nhà Ngã Tư Sở - NGÕ Rộng - 6 TẦNG THANG MÁY - Nhà MỚI -NHỈNH 6 TỶ	34 m²		6,6 tỷ	Đông Nam	4 phòng	4 phòng		Đã có sổ	20.99715	105.82169	Tô Vĩnh Diện, Phường Khương Trung, Quận Thanh Xuân, Hà Nội	Thanh Xuân	Hà Nội
Siêu phẩm nhà đẹp căn góc 2 mặt tiền gazaoto vào nhà	42 m²		4,5 tỷ		4 phòng	3 phòng		Đã có sổ	21.05802	105.72081	Ngõ 41 Đường Lai Xá, Xã Kim Chung, Huyện Hoài Đức, Hà Nội	Hoài Đức	Hà Nội
HOÀNG QUỐC VIỆT - GARA ÔTÔ 7 CHỖ - DT 60M - 6TẦNG - MT5M - GIÁ 12.59TỶ	60 m²		12,59 tỷ		5 phòng	4 phòng	Nội thất cao cấp	Đã có sổ	21.046526	105.79566	HOÀNG QUỐC VIỆT, Phường Nghĩa Đô, Quận Cầu Giấy, Hà Nội	Cầu Giấy	Hà Nội
Bán căn hộ tập thể tại 29B Nguyễn Siêu	36.8 m²		2,8 tỷ		2 phòng	1 phòng		Đã có sổ	21.036568	105.85173	29, Nguyễn Siêu, Phường Hàng Buồm, Quận Hoàn Kiếm, Hà Nội	Hoàn Kiếm	Hà Nội
Nhà hơn 2tỷ ngay gần bến YênNghĩa 33m2x4T/chỉ40m ra mặt phố QuangTrung	33 m²		2,65 tỷ	Đông Bắc	3 phòng	3 phòng		Đã có sổ	20.946323	105.742195	Đường Quang Trung, Phường Yên Nghĩa, Quận Hà Đông, Hà Nội	Hà Đông	Hà Nội
BÁN GẤP-CHỈ HƠN 4 TỶ-THANH XUÂN-NHÀ MỚI-36M2- 4 TẦNG-3 NGỦ-LÔ GÓC	35 m²		4,47 tỷ	Đông	3 phòng	4 phòng		Đã có sổ	20.987139	105.7969	Đường Nguyễn Trãi, Phường Thanh Xuân Trung, Quận Thanh Xuân, Hà Nội	Thanh Xuân	Hà Nội
Bán nhà Xuân Phương Nam Từ Liêm.	33 m²		2,95 tỷ		3 phòng	4 phòng	Nội thất cao cấp	Đã có sổ	21.037548	105.73798	Đường Xuân Phương, Phường Xuân Phương, Quận Nam Từ Liêm, Hà Nội	Nam Từ Liêm	Hà Nội
Bán Nhà Phụng Châu , cạnh Biên Giang- Hà Đông giá chỉ 1,45 tỉ đồng	30 m²		1,45 tỷ		3 phòng	3 phòng	Nội thất đầy đủ	Đã có sổ	20.928316	105.72192	Biên Giang, Phường Biên Giang, Quận Hà Đông, Hà Nội	Hà Đông	Hà Nội
NHÀ 60M 4T FULL NỘI THẤT NGAY NGÃ TƯ THẠCH BÀN –CỔ LINH OTO ĐỖ CỬA	60 m²		5 tỷ		4 phòng	3 phòng			21.02411	105.90306	Đường Cổ Linh, Phường Thạch Bàn, Quận Long Biên, Hà Nội	Long Biên	Hà Nội
NGUYỄN NGỌC NẠI 1 NHÀ RA Ô TÔ TRÁNH. GIÁ 5 TỶ 45	31 m²		5,45 tỷ		3 phòng	3 phòng	Nội thất đầy đủ	Đã có sổ	20.996315	105.8305	Nguyễn Ngọc Nại, Phường Khương Mai, Quận Thanh Xuân, Hà Nội	Thanh Xuân	Hà Nội
NGUYỄN KHANG - 20M RA Ô TÔ TRÁNH - NGÕ THÔNG KINH DOANH - Ô TÔ ĐỖ CỬA	40 m²		5,555555555 tỷ		4 phòng		Nhà trống	Đã có sổ	21.034706	105.79234	Nguyễn Khang, Phường Dịch Vọng, Quận Cầu Giấy, Hà Nội	Cầu Giấy	Hà Nội
HIẾM – NHÀ MỚI KHƯƠNG TRUNG ĐẸP - SÁT HỒ - GẦN Ô TÔ - GIÁ NHỈNH 3 TỶ	30 m²		3,45 tỷ		3 phòng				20.988735	105.818756	Khương Trung, Phường Khương Đình, Quận Thanh Xuân, Hà Nội	Thanh Xuân	Hà Nội
Chỉ 4.98 TỶ có ngay nhà THẠCH BÀN MẶT NGÕ GARA Ô TÔ 7 CHỖ VÀO NHÀ	50 m²		4,98 tỷ		4 phòng	3 phòng			21.027077	105.923355	Đường Nguyễn Văn Linh, Phường Thạch Bàn, Quận Long Biên, Hà Nội	Long Biên	Hà Nội
cần bán chung cư chính chủ full nội thất .	86 m²		2,65 tỷ		2 phòng	2 phòng	Nội thất cao cấp	Đã có sổ	20.972412	105.76153	Hạnh Hoa, Phường La Khê, Quận Hà Đông, Hà Nội	Hà Đông	Hà Nội
120m2 Siêu PHẩm Kinh doanh chân cầu Nhật Tân	120 m²	7 m	19,8 tỷ					Đã có sổ	21.119663	105.81535	Võ Nguyên Giáp, Xã Vĩnh Ngọc, Huyện Đông Anh, Hà Nội	Đông Anh	Hà Nội
Cần bán nhà gấp	32.6 m²		2,2 tỷ	Tây	2 phòng	2 phòng		Giấy tờ khác	21.036858	105.855286	Ngõ 143 Phúc Tân, Phường Phúc Tân, Quận Hoàn Kiếm, Hà Nội	Hoàn Kiếm	Hà Nội
bán nhà số 45 ngõ 108/1 NGUYỄN LÂN DT 35X6T MT 3;8m SĐCC GIÁ 6,75 tỷ	35 m²		6,75 tỷ	Tây Nam	3 phòng	4 phòng		Đã có sổ	20.992582	105.8393	NGUYỄN LÂN, Phường Phương Liệt, Quận Thanh Xuân, Hà Nội	Thanh Xuân	Hà Nội
Nhà đẹp 5T, kinh doanh, gara, ngõ ô tô thông Bồ Đề, Hồng Tiến, Lâm Du	48 m²		6 tỷ		4 phòng		Nội thất đầy đủ	Đã có sổ	21.033766	105.880135	Hồng Tiến, Phường Bồ Đề, Quận Long Biên, Hà Nội	Long Biên	Hà Nội
Đất Thạch Thất, Hà Nội. Mặt ĐT446 12m, 205m2; giá 2,465 tỷ, sổ đỏ	205 m²	10 m	2,465 tỷ	Tây Nam				Đã có sổ	21.038618	105.54729	ĐT446, Xã Yên Bình, Huyện Thạch Thất, Hà Nội	Thạch Thất	Hà Nội
